location,date,new_deaths,new_cases,people_fully_vaccinated,new_vaccinations,RollingVaxxTotal
Lower middle income,2021-05-15,4866,366851,65087107,2912346,264478946
Lower middle income,2021-05-16,6676,383515,65346410,1622771,266101717
Lower middle income,2021-05-17,5288,325316,65970469,2779684,268881401
Lower middle income,2021-05-18,5450,308663,66875287,3092832,271974233
Lower middle income,2021-05-19,5867,316335,67411373,2947448,274921681
Lower middle income,2021-05-20,5166,328573,68329359,3388321,278310002
Lower middle income,2021-05-21,5335,312445,69154348,3350786,281660788
Lower middle income,2021-05-22,5357,307535,69949549,2912853,284573641
Lower middle income,2021-05-23,5952,311982,70313331,1919906,286493547
Lower middle income,2021-05-24,5395,265250,71088513,3605859,290099406
Lower middle income,2021-05-25,4470,240480,71889379,3589327,293688733
Lower middle income,2021-05-26,5149,253150,72553524,4671235,298359968
Lower middle income,2021-05-27,4935,260581,73391921,4602813,302962781
Lower middle income,2021-05-28,4742,236061,73924431,3867630,306830411
Lower middle income,2021-05-29,4664,220131,74533544,5494731,312325142
Lower middle income,2021-05-30,5705,229705,75038165,2912927,315238069
Lower middle income,2021-05-31,4078,193777,76494005,3293666,318531735
Lower middle income,2021-06-01,3629,169006,77697478,4342369,322874104
Lower middle income,2021-06-02,4222,176194,78670407,4284184,327158288
Lower middle income,2021-06-03,4021,183586,79412565,4636756,331795044
Lower middle income,2021-06-04,3834,179586,80260696,6738510,338533554
Lower middle income,2021-06-05,4400,164359,81120060,3255309,341788863
Lower middle income,2021-06-06,4209,167240,81400608,3666950,345455813
Lower middle income,2021-06-07,3289,138665,82207135,4012226,349468039
Lower middle income,2021-06-08,3029,120364,83627782,5535785,355003824
Lower middle income,2021-06-09,3230,135773,84929320,5162727,360166551
Lower middle income,2021-06-10,7280,142811,85765052,5425618,365592169
Lower middle income,2021-06-11,4474,141086,86550131,5409379,371001548
Lower middle income,2021-06-12,4901,130826,87491583,4093041,375094589
Lower middle income,2021-06-13,4721,137599,88056103,4537756,379632345
Lower middle income,2021-06-14,4897,112844,89188770,4796607,384428952
Lower middle income,2021-06-15,3569,102925,91236834,4617591,389046543
Lower middle income,2021-06-16,3553,109874,92271916,5567354,394613897
Lower middle income,2021-06-17,3414,119731,93355471,7119714,401733611
Lower middle income,2021-06-18,2611,116118,94283535,5759186,407492797
Lower middle income,2021-06-19,2695,112440,95258931,6364122,413856919
Lower middle income,2021-06-20,2979,113125,95781982,4770857,418627776
Lower middle income,2021-06-21,2435,101195,97291255,10555685,429183461
Lower middle income,2021-06-22,2173,93227,98331256,8706577,437890038
Lower middle income,2021-06-23,2452,103371,99134805,5736788,443626826
Lower middle income,2021-06-24,2429,116799,100645611,9349568,452976394
Lower middle income,2021-06-25,2587,115128,102086671,9217326,462193720
Lower middle income,2021-06-26,2267,111239,103693839,10480538,472674258
Lower middle income,2021-06-27,2769,123810,104734317,5860569,478534827
Lower middle income,2021-06-28,2097,107871,106106754,5237890,483772717
Lower middle income,2021-06-29,2065,99592,108618255,8639002,492411719
Lower middle income,2021-06-30,2052,115372,109760800,4687682,497099401
Lower middle income,2021-07-01,2422,124793,111646311,8377513,505476914
Lower middle income,2021-07-02,2284,125629,112379122,3457251,508934165
Lower middle income,2021-07-03,2030,121095,115438757,10863955,519798120
Lower middle income,2021-07-04,2573,134967,116795621,5391341,525189461
Lower middle income,2021-07-05,2082,119867,118885121,5425954,530615415
Lower middle income,2021-07-06,2150,118604,120496495,5657149,536272564
Lower middle income,2021-07-07,2961,136038,122492813,6563886,542836450
Lower middle income,2021-07-08,2714,153092,126542701,13806581,556643031
Lower middle income,2021-07-09,2735,153802,127202533,6530227,563173258
Lower middle income,2021-07-10,3034,141189,130292846,5540735,568713993
Lower middle income,2021-07-11,3218,153419,131163336,3385003,572098996
Lower middle income,2021-07-12,2636,142273,133698407,6001508,578100504
Lower middle income,2021-07-13,3818,143437,136411881,9041018,587141522
Lower middle income,2021-07-14,2737,168999,138690850,8698464,595839986
Lower middle income,2021-07-15,2775,176232,141082288,8024135,603864121
Lower middle income,2021-07-16,3087,173257,143647469,7685438,611549559
Lower middle income,2021-07-17,2959,163414,146093201,8747451,620297010
Lower middle income,2021-07-18,3105,173310,146251208,5745291,626042301
Lower middle income,2021-07-19,3025,145336,149820009,6418060,632460361
Lower middle income,2021-07-20,2925,139678,151533879,6135737,638596098
Lower middle income,2021-07-21,6657,156280,153200172,5278901,643874999
Lower middle income,2021-07-22,3138,165512,155909473,9085119,652960118
Lower middle income,2021-07-23,3308,155152,158719567,7701151,660661269
Lower middle income,2021-07-24,3576,159333,161014671,7964265,668625534
Lower middle income,2021-07-25,3615,170285,163058217,5121501,673747035
Lower middle income,2021-07-26,3523,152459,168090574,9801047,683548082
Lower middle income,2021-07-27,3958,162534,170845993,9005384,692553466
Lower middle income,2021-07-28,4124,195121,173066486,10099191,702652657
Lower middle income,2021-07-29,4744,192374,177483809,12161706,714814363
Lower middle income,2021-07-30,4143,190183,180124225,11028626,725842989
Lower middle income,2021-07-31,4256,170278,181267305,10890783,736733772
Lower middle income,2021-08-01,4014,178327,184357597,9340551,746074323
Lower middle income,2021-08-02,4204,159661,187229233,11858406,757932729
Lower middle income,2021-08-03,3807,162445,193092333,14726159,772658888
Lower middle income,2021-08-04,4305,186623,195232580,9477047,782135935
Lower middle income,2021-08-05,4501,187755,198247582,11210059,793345994
Lower middle income,2021-08-06,4831,218009,200808914,11759167,805105161
Lower middle income,2021-08-07,4258,174388,203723631,11145022,816250183
Lower middle income,2021-08-08,4302,176479,206327230,10024672,826274855
Lower middle income,2021-08-09,3953,159449,215130015,12009705,838284560
Lower middle income,2021-08-10,4505,161447,218111143,11949543,850234103
Lower middle income,2021-08-11,4331,177728,221547469,11589004,861823107
Lower middle income,2021-08-12,4225,177046,223865371,12655276,874478383
Lower middle income,2021-08-13,4567,183073,228974252,14195290,888673673
Lower middle income,2021-08-14,3990,176290,232264309,12436701,901110374
Lower middle income,2021-08-15,4114,170366,233705596,7141257,908251631
Lower middle income,2021-08-16,3624,151953,237428606,9123477,917375108
Lower middle income,2021-08-17,3662,140159,241164147,12068479,929443587
Lower middle income,2021-08-18,3690,168052,244124109,10293035,939736622
Lower middle income,2021-08-19,4619,171637,247429638,10308647,950045269
Lower middle income,2021-08-20,4185,166178,253209677,10670390,960715659
Lower middle income,2021-08-21,3644,148456,255977001,9101863,969817522
Lower middle income,2021-08-22,4197,149342,258684046,8422682,978240204
Lower middle income,2021-08-23,3380,132628,260743007,6153895,984394099
Lower middle income,2021-08-24,3624,140390,266617909,12330284,996724383
Lower middle income,2021-08-25,4052,170819,272481512,16175672,1012900055
Lower middle income,2021-08-26,3720,176838,276565917,13465381,1026365436
Lower middle income,2021-08-27,3293,170059,282503541,18351536,1044716972
Lower middle income,2021-08-28,3215,164158,286854478,16359015,1061075987
Lower middle income,2021-08-29,3455,168055,293723653,12306480,1073382467
Lower middle income,2021-08-30,2979,150447,297445509,13745113,1087127580
Lower middle income,2021-08-31,2433,136863,303379430,12787811,1099915391
Lower middle income,2021-09-01,3562,147910,310270821,23601064,1123516455
Lower middle income,2021-09-02,3241,160965,314755881,14440998,1137957453
Lower middle income,2021-09-03,2883,156161,318283297,11979995,1149937448
Lower middle income,2021-09-04,2727,145051,322870167,7478679,1157416127
Lower middle income,2021-09-05,2805,153123,329878793,11557434,1168973561
Lower middle income,2021-09-06,2563,135632,333783113,10724196,1179697757
Lower middle income,2021-09-07,2782,130119,339191277,19087672,1198785429
Lower middle income,2021-09-08,3072,138923,348181157,21270102,1220055531
Lower middle income,2021-09-09,2462,143750,356668839,19125242,1239180773
Lower middle income,2021-09-10,2239,131894,359766135,10715460,1249896233
Lower middle income,2021-09-11,2121,126419,367053198,16833771,1266730004
Lower middle income,2021-09-12,2489,134048,374199237,12608129,1279338133
Lower middle income,2021-09-13,2125,108174,379682899,17188506,1296526639
Lower middle income,2021-09-14,2157,115095,383560431,9457271,1305983910
Lower middle income,2021-09-15,2129,115036,389586490,15238818,1321222728
Lower middle income,2021-09-16,2290,115968,396158078,17342907,1338565635
Lower middle income,2021-09-17,2082,118616,400978825,13715778,1352281413
Lower middle income,2021-09-18,1868,116476,410896101,24966004,1377247417
Lower middle income,2021-09-19,2416,135020,417473342,14425416,1391672833
Lower middle income,2021-09-20,1698,102543,423024956,12884644,1404557477
Lower middle income,2021-09-21,1593,101602,429132038,16857147,1421414624
Lower middle income,2021-09-22,1920,102512,434045274,13862307,1435276931
Lower middle income,2021-09-23,1921,109219,440483954,17835652,1453112583
Lower middle income,2021-09-24,1347,103759,446767805,18554348,1471666931
Lower middle income,2021-09-25,1379,96051,452153549,11052705,1482719636
Lower middle income,2021-09-26,2128,142502,455782637,11037024,1493756660
Lower middle income,2021-09-27,1382,91331,468240141,20368670,1514125330
Lower middle income,2021-09-28,1673,76314,472649210,12712715,1526838045
Lower middle income,2021-09-29,1545,78931,477819021,21049997,1547888042
Lower middle income,2021-09-30,1556,90145,484562572,14850912,1562738954
Lower middle income,2021-10-01,1401,87667,489329564,14107801,1576846755
Lower middle income,2021-10-02,1343,78583,494721863,14843844,1591690599
Lower middle income,2021-10-03,2343,135702,499903560,11426733,1603117332
Lower middle income,2021-10-04,1023,68937,506882936,11853433,1614970765
Lower middle income,2021-10-05,988,66304,512956646,15222526,1630193291
Lower middle income,2021-10-06,1095,68976,517824919,13267569,1643460860
Lower middle income,2021-10-07,1258,74687,522229470,11274692,1654735552
Lower middle income,2021-10-08,1323,69927,529882336,16049949,1670785501
Lower middle income,2021-10-09,1177,61522,535737450,14847984,1685633485
Lower middle income,2021-10-10,2784,148964,545122363,15111359,1700744844
Lower middle income,2021-10-11,887,58037,550256092,10178865,1710923709
Lower middle income,2021-10-12,1122,57659,555993845,14573405,1725497114
Lower middle income,2021-10-13,1092,59827,561181717,12921237,1738418351
Lower middle income,2021-10-14,1087,64204,565302618,11684107,1750102458
Lower middle income,2021-10-15,1261,57683,568500320,10768304,1760870762
Lower middle income,2021-10-16,931,57740,571218005,9188878,1770059640
Lower middle income,2021-10-17,2918,142143,577039440,10850282,1780909922
Lower middle income,2021-10-18,852,49750,586564912,10690632,1791600554
Lower middle income,2021-10-19,908,48624,593798419,17520304,1809120858
Lower middle income,2021-10-20,769,52021,602718536,18398512,1827519370
Lower middle income,2021-10-21,995,55176,609329488,13509308,1841028678
Lower middle income,2021-10-22,1082,59453,616273029,15850828,1856879506
Lower middle income,2021-10-23,1229,46078,624285899,11395310,1868274816
Lower middle income,2021-10-24,4620,186364,631979722,15201279,1883476095
Lower middle income,2021-10-25,1060,44270,635872247,8346951,1891823046
Lower middle income,2021-10-26,962,42433,642424737,15662798,1907485844
Lower middle income,2021-10-27,1349,46419,647537454,15318316,1922804160
Lower middle income,2021-10-28,1524,51095,653848863,16047048,1938851208
Lower middle income,2021-10-29,1310,51503,666722087,18581768,1957432976
Lower middle income,2021-10-30,1410,66049,672235406,15779543,1973212519
Lower middle income,2021-10-31,4857,194207,685559476,10939294,1984151813
Lower middle income,2021-11-01,788,40760,692165321,11648350,1995800163
Lower middle income,2021-11-02,1037,41614,698726164,10205914,2006006077
Lower middle income,2021-11-03,964,45186,704300328,14366979,2020373056
Lower middle income,2021-11-04,1179,45837,708325563,11387934,2031760990
Lower middle income,2021-11-05,954,43884,713021110,9503845,2041264835
Lower middle income,2021-11-06,951,39441,717476368,8975412,2050240247
Lower middle income,2021-11-07,5674,195024,721918575,12123083,2062363330
Lower middle income,2021-11-08,772,38574,727105595,13428084,2075791414
Lower middle income,2021-11-09,806,38605,734648667,14888683,2090680097
Lower middle income,2021-11-10,939,43835,742340822,17020797,2107700894
Lower middle income,2021-11-11,1006,42922,750682541,14403739,2122104633
Lower middle income,2021-11-12,1103,43195,759114552,17217914,2139322547
Lower middle income,2021-11-13,1213,40203,769490995,14385829,2153708376
Lower middle income,2021-11-14,5625,178223,774124600,9714780,2163423156
Lower middle income,2021-11-15,667,34315,778239218,10397587,2173820743
Lower middle income,2021-11-16,699,37637,784319448,13947612,2187768355
Lower middle income,2021-11-17,1053,39835,791784346,15286869,2203055224
Lower middle income,2021-11-18,1280,41747,800711637,14168907,2217224131
Lower middle income,2021-11-19,1138,38393,807575205,13722196,2230946327
Lower middle income,2021-11-20,842,36637,816543641,16813947,2247760274
Lower middle income,2021-11-21,5387,147815,824018120,10478619,2258238893
Lower middle income,2021-11-22,934,32696,831224892,14463661,2272702554
Lower middle income,2021-11-23,886,63416,838388276,16100408,2288802962
Lower middle income,2021-11-24,1088,37266,848489116,17686179,2306489141
Lower middle income,2021-11-25,1063,38406,853540486,13047734,2319536875
Lower middle income,2021-11-26,1049,39910,863121522,19442995,2338979870
Lower middle income,2021-11-27,1072,38998,868047922,7776913,2346756783
Lower middle income,2021-11-28,5081,124215,879852946,16462901,2363219684
Lower middle income,2021-11-29,782,36494,885656757,15148234,2378367918
Lower middle income,2021-11-30,680,34651,894111369,17806132,2396174050
Lower middle income,2021-12-01,937,39567,902824276,19920074,2416094124
Lower middle income,2021-12-02,1028,40508,945219790,18628995,2434723119
Lower middle income,2021-12-03,1063,38241,950825952,13357886,2448081005
Lower middle income,2021-12-04,1113,37447,961459865,17686418,2465767423
Lower middle income,2021-12-05,6486,110729,969390639,10447367,2476214790
Lower middle income,2021-12-06,796,36547,975884526,11723247,2487938037
Lower middle income,2021-12-07,762,35179,982875717,15192795,2503130832
Lower middle income,2021-12-08,868,41423,993158790,15626702,2518757534
Lower middle income,2021-12-09,873,45028,1005399359,17533136,2536290670
Lower middle income,2021-12-10,1088,43907,1009977617,11669279,2547959949
Lower middle income,2021-12-11,975,45463,1023834639,21702662,2569662611
Lower middle income,2021-12-12,3692,101545,1034382174,10089934,2579752545
Lower middle income,2021-12-13,727,36892,1040113460,10961970,2590714515
Lower middle income,2021-12-14,704,41035,1050633576,18732152,2609446667
Lower middle income,2021-12-15,863,43318,1058739306,15490142,2624936809
Lower middle income,2021-12-16,858,63958,1064023116,12852868,2637789677
Lower middle income,2021-12-17,929,45095,1071770032,17054363,2654844040
Lower middle income,2021-12-18,854,42955,1079211726,15901117,2670745157
Lower middle income,2021-12-19,2810,89657,1085845062,10100203,2680845360
Lower middle income,2021-12-20,607,35501,1092078715,11147510,2691992870
Lower middle income,2021-12-21,922,38057,1100150959,17036947,2709029817
Lower middle income,2021-12-22,889,46031,1104285664,11534057,2720563874
Lower middle income,2021-12-23,1014,47433,1111882704,15903241,2736467115
Lower middle income,2021-12-24,898,49866,1120394616,14594055,2751061170
Lower middle income,2021-12-25,989,49354,1128024577,17037664,2768098834
Lower middle income,2021-12-26,2447,81189,1132870333,7261039,2775359873
Lower middle income,2021-12-27,736,35426,1136868708,10563117,2785922990
Lower middle income,2021-12-28,707,38705,1148451251,16134295,2802057285
Lower middle income,2021-12-29,832,50245,1156850413,18023334,2820080619
Lower middle income,2021-12-30,963,64551,1175768191,12364228,2832444847
Lower middle income,2021-12-31,831,70197,1185090131,17298960,2849743807
Lower middle income,2022-01-01,848,75527,1191956090,11202626,2860946433
Lower middle income,2022-01-02,1935,102944,1194230508,8253757,2869200190
Lower middle income,2022-01-03,575,81146,1200372940,13896276,2883096466
Lower middle income,2022-01-04,558,87998,1208279636,14761229,2897857695
Lower middle income,2022-01-05,1053,123673,1212804756,17025058,2914882753
Lower middle income,2022-01-06,853,181253,1218118208,16782996,2931665749
Lower middle income,2022-01-07,898,202206,1224416459,20810174,2952475923
Lower middle income,2022-01-08,1054,235727,1226970226,9233901,2961709824
Lower middle income,2022-01-09,1766,277812,1234453192,16355107,2978064931
Lower middle income,2022-01-10,787,278697,1252822449,13612816,2991677747
Lower middle income,2022-01-11,991,251345,1261085709,22369327,3014047074
Lower middle income,2022-01-12,1001,305463,1266669675,16374098,3030421172
Lower middle income,2022-01-13,963,360341,1277359412,17521837,3047943009
Lower middle income,2022-01-14,786,387164,1280429389,9735604,3057678613
Lower middle income,2022-01-15,795,380258,1287240814,17350764,3075029377
Lower middle income,2022-01-16,1794,457030,1293458667,13381649,3088411026
Lower middle income,2022-01-17,871,390412,1298549954,14470312,3102881338
Lower middle income,2022-01-18,758,344450,1301397981,8034663,3110916001
Lower middle income,2022-01-19,927,402029,1312643809,24229573,3135145574
Lower middle income,2022-01-20,1066,461289,1319264989,15862753,3151008327
Lower middle income,2022-01-21,1305,483917,1326541565,15549132,3166557459
Lower middle income,2022-01-22,1104,472921,1332888263,13519547,3180077006
Lower middle income,2022-01-23,1996,583428,1337255406,10881446,3190958452
Lower middle income,2022-01-24,916,416130,1341382272,7151923,3198110375
Lower middle income,2022-01-25,1128,374576,1347283393,13706207,3211816582
Lower middle income,2022-01-26,1222,413930,1352659463,12963256,3224779838
Lower middle income,2022-01-27,1123,426816,1356131740,8807643,3233587481
Lower middle income,2022-01-28,1171,385317,1361030319,12353926,3245941407
Lower middle income,2022-01-29,1395,361759,1365731047,10798242,3256739649
Lower middle income,2022-01-30,2338,574284,1372280875,12607525,3269347174
Lower middle income,2022-01-31,1585,339504,1379246887,13437865,3282785039
Lower middle income,2022-02-01,1571,289940,1386326465,12406215,3295191254
Lower middle income,2022-02-02,2226,294706,1391914696,12988814,3308180068
Lower middle income,2022-02-03,1880,324554,1396609000,11837356,3320017424
Lower middle income,2022-02-04,1719,294340,1404966230,12522126,3332539550
Lower middle income,2022-02-05,1605,270450,1410355137,13419567,3345959117
Lower middle income,2022-02-06,2953,486878,1416034756,9931312,3355890429
Lower middle income,2022-02-07,1528,210750,1419021969,7922576,3363813005
Lower middle income,2022-02-08,1882,213675,1426895698,13715314,3377528319
Lower middle income,2022-02-09,2011,233734,1433532085,15308444,3392836763
Lower middle income,2022-02-10,2004,224166,1439394079,8135008,3400971771
Lower middle income,2022-02-11,1416,202849,1448197693,16830126,3417801897
Lower middle income,2022-02-12,1575,205623,1452057747,10346597,3428148494
Lower middle income,2022-02-13,2991,412056,1460210514,10473528,3438622022
Lower middle income,2022-02-14,1207,154911,1464101127,9846679,3448468701
Lower middle income,2022-02-15,1093,190170,1470154631,13116711,3461585412
Lower middle income,2022-02-16,1323,188830,1474413188,9111419,3470696831
Lower middle income,2022-02-17,1480,182919,1479941752,11572406,3482269237
Lower middle income,2022-02-18,1399,179228,1499165151,10126018,3492395255
Lower middle income,2022-02-19,1165,181958,1507107074,11880419,3504275674
Lower middle income,2022-02-20,3217,349606,1510402125,5893293,3510168967
Lower middle income,2022-02-21,1055,135405,1516904031,7316113,3517485080
Lower middle income,2022-02-22,1089,168140,1522536825,8847825,3526332905
Lower middle income,2022-02-23,1245,205605,1526610202,10907700,3537240605
Lower middle income,2022-02-24,1455,180590,1530195826,11605620,3548846225
Lower middle income,2022-02-25,1129,177441,1534443148,11689735,3560535960
Lower middle income,2022-02-26,1125,186085,1538730861,10404580,3570940540
Lower middle income,2022-02-27,2401,272279,1540629233,8128364,3579068904
Lower middle income,2022-02-28,976,180493,1551126015,11099193,3590168097
Lower middle income,2022-03-01,944,171020,1553186503,4859648,3595027745
Lower middle income,2022-03-02,1176,231858,1555128924,7885701,3602913446
Lower middle income,2022-03-03,874,240522,1559579678,7926984,3610840430
Lower middle income,2022-03-04,1179,226112,1562334719,7893088,3618733518
Lower middle income,2022-03-05,1080,228582,1567353866,7896661,3626630179
Lower middle income,2022-03-06,1653,288492,1573037948,5046134,3631676313
Lower middle income,2022-03-07,754,188137,1575907827,6101566,3637777879
Lower middle income,2022-03-08,872,257264,1580201377,6480931,3644258810
Lower middle income,2022-03-09,929,311467,1583391546,6782362,3651041172
Lower middle income,2022-03-10,790,258271,1586967067,6523635,3657564807
Lower middle income,2022-03-11,826,225204,1590321011,7148153,3664712960
Lower middle income,2022-03-12,785,491564,1592657550,5391284,3670104244
Lower middle income,2022-03-13,1236,266950,1596924995,4937343,3675041587
Lower middle income,2022-03-14,581,286258,1599366377,5911177,3680952764
Lower middle income,2022-03-15,634,202817,1603525439,6380140,3687332904
Lower middle income,2022-03-16,652,293288,1606213838,6831529,3694164433
Lower middle income,2022-03-17,664,376840,1608357220,6981112,3701145545
Lower middle income,2022-03-18,527,213753,1610278043,4597324,3705742869
Lower middle income,2022-03-19,688,452137,1611469077,4357325,3710100194
Lower middle income,2022-03-20,1115,212388,1613920224,5118572,3715218766
Lower middle income,2022-03-21,447,148137,1616624820,6560325,3721779091
Lower middle income,2022-03-22,348,265972,1619665446,9932218,3731711309
Lower middle income,2022-03-23,673,157329,1622903825,9936760,3741648069
Lower middle income,2022-03-24,558,136206,1625782515,8442784,3750090853
Lower middle income,2022-03-25,335,174706,1627067649,6525279,3756616132
Lower middle income,2022-03-26,4514,174799,1630223520,8038749,3764654881
Lower middle income,2022-03-27,781,129488,1634148535,6375257,3771030138
Lower middle income,2022-03-28,428,275909,1641721308,13042062,3784072200
Lower middle income,2022-03-29,267,124167,1648241558,10585069,3794657269
Lower middle income,2022-03-30,757,100514,1653648388,11735052,3806392321
Lower middle income,2022-03-31,346,106592,1669519708,7857997,3814250318
Lower middle income,2022-04-01,307,98566,1670917583,4992852,3819243170
Lower middle income,2022-04-02,307,80631,1671342604,4829012,3824072182
Lower middle income,2022-04-03,402,128925,1674667202,5000052,3829072234
Lower middle income,2022-04-04,287,57479,1677225145,4144263,3833216497
Lower middle income,2022-04-05,241,67156,1678731460,6364768,3839581265
Lower middle income,2022-04-06,249,73155,1680684369,5255214,3844836479
Lower middle income,2022-04-07,332,103472,1686103967,5095386,3849931865
Lower middle income,2022-04-08,180,77060,1687461685,4613165,3854545030
Lower middle income,2022-04-09,380,47505,1688928212,4403502,3858948532
Lower middle income,2022-04-10,298,48990,1694603153,3372261,3862320793
Lower middle income,2022-04-11,210,60982,1696036052,3821786,3866142579
Lower middle income,2022-04-12,145,33381,1698974935,4518193,3870660772
Lower middle income,2022-04-13,228,34088,1699951072,3802999,3874463771
Lower middle income,2022-04-14,154,30819,1701241592,3659144,3878122915
Lower middle income,2022-04-15,93,80853,1701959104,2632315,3880755230
Lower middle income,2022-04-16,151,30412,1702157335,3234915,3883990145
Lower middle income,2022-04-17,188,28053,1703202560,3174877,3887165022
Lower middle income,2022-04-18,334,52806,1705922275,3752054,3890917076
Lower middle income,2022-04-19,94,21036,1707942733,5562607,3896479683
Lower middle income,2022-04-20,125,22289,1708843109,3882231,3900361914
Lower middle income,2022-04-21,205,37777,1710312090,5054575,3905416489
Lower middle income,2022-04-22,115,17652,1712074311,4766820,3910183309
Lower middle income,2022-04-23,258,17755,1713476667,4624164,3914807473
Lower middle income,2022-04-24,196,21978,1716496411,3881381,3918688854
Lower middle income,2022-04-25,116,13410,1717856357,4062289,3922751143
Lower middle income,2022-04-26,1471,56272,1723172909,5242058,3927993201
Lower middle income,2022-04-27,126,18316,1724947282,6199044,3934192245
Lower middle income,2022-04-28,138,14085,1727110144,4981562,3939173807
Lower middle income,2022-04-29,105,12188,1730234475,5236981,3944410788
Lower middle income,2022-04-30,195,11347,1732281116,3613609,3948024397
Lower middle income,2022-05-01,213,14952,1734548136,3682518,3951706915
Lower middle income,2022-05-02,85,8265,1735428311,2078083,3953784998
Lower middle income,2022-05-03,76,8074,1736868537,2923591,3956708589
Lower middle income,2022-05-04,100,8508,1737486551,2260361,3958968950
Lower middle income,2022-05-05,91,9647,1738813973,3276544,3962245494
Lower middle income,2022-05-06,61,8533,1740335406,3526544,3965772038
Lower middle income,2022-05-07,121,9938,1742264471,3524224,3969296262
Lower middle income,2022-05-08,102,12511,1745112376,3331930,3972628192
Lower middle income,2022-05-09,78,9062,1746468884,2812217,3975440409
Lower middle income,2022-05-10,52,8350,1748515463,3394292,3978834701
Lower middle income,2022-05-11,76,8138,1750682882,3418603,3982253304
Lower middle income,2022-05-12,64,11268,1752156932,3203567,3985456871
Lower middle income,2022-05-13,26,7406,1753513521,3059662,3988516533
Lower middle income,2022-05-14,50,6553,1755070117,3176421,3991692954
Lower middle income,2022-05-15,131,10186,1758232710,3079217,3994772171
Lower middle income,2022-05-16,46,5084,1758910517,2867778,3997639949
Lower middle income,2022-05-17,52,7595,1759818310,3591489,4001231438
Lower middle income,2022-05-18,80,5640,1761599363,4277271,4005508709
Lower middle income,2022-05-19,36,7304,1762861213,4059289,4009567998
Lower middle income,2022-05-20,39,5545,1764412264,4044219,4013612217
Lower middle income,2022-05-21,61,5770,1765692112,3602542,4017214759
Lower middle income,2022-05-22,127,7752,1768375895,3267237,4020481996
Lower middle income,2022-05-23,71,5150,1769357612,2827988,4023309984
Lower middle income,2022-05-24,60,5170,1772665769,3300867,4026610851
Lower middle income,2022-05-25,36,5868,1773815593,3228390,4029839241
Lower middle income,2022-05-26,32,6374,1775026008,3294841,4033134082
Lower middle income,2022-05-27,31,5805,1776202095,3228052,4036362134
Lower middle income,2022-05-28,66,7481,1777512820,3139880,4039502014
Lower middle income,2022-05-29,53,7837,1778683598,2721807,4042223821
Lower middle income,2022-05-30,55,9046,1779015960,2209249,4044433070
Lower middle income,2022-05-31,36,5382,1780253345,3432499,4047865569
Lower middle income,2022-06-01,24,6393,1781914956,4022619,4051888188
Lower middle income,2022-06-02,19,8057,1782174458,2011558,4053899746
Lower middle income,2022-06-03,18,7977,1783823139,3132372,4057032118
Lower middle income,2022-06-04,40,8969,1785014414,6632826,4063664944
Lower middle income,2022-06-05,67,9980,1787565290,7579390,4071244334
Lower middle income,2022-06-06,35,9251,1788170881,7705925,4078950259
Lower middle income,2022-06-07,23,6791,1789469706,9264891,4088215150
Lower middle income,2022-06-08,24,9326,1791995875,6431412,4094646562
Lower middle income,2022-06-09,22,11819,1793137429,5370687,4100017249
Lower middle income,2022-06-10,36,12148,1794466589,5169809,4105187058
Lower middle income,2022-06-11,19,14583,1795629399,4972505,4110159563
Lower middle income,2022-06-12,39,14386,1797243413,4798268,4114957831
Lower middle income,2022-06-13,30,13435,1798279409,4420659,4119378490
Lower middle income,2022-06-14,19,10642,1799432753,4643211,4124021701
Lower middle income,2022-06-15,32,15222,1801132976,4607824,4128629525
Lower middle income,2022-06-16,29,18620,1802642358,4572997,4133202522
Lower middle income,2022-06-17,31,19959,1803941823,4604204,4137806726
Lower middle income,2022-06-18,38,23037,1805816487,4522954,4142329680
Lower middle income,2022-06-19,68,24101,1811989995,3638925,4145968605
Lower middle income,2022-06-20,31,19550,1812466469,3636853,4149605458
Lower middle income,2022-06-21,43,16423,1813926727,4789641,4154395099
Lower middle income,2022-06-22,40,27519,1815348550,5168402,4159563501
Lower middle income,2022-06-23,68,23891,1816859733,5265619,4164829120
Lower middle income,2022-06-24,31,31197,1818046395,5120343,4169949463
Lower middle income,2022-06-25,36,30306,1819274110,4815959,4174765422
Lower middle income,2022-06-26,81,25309,1820776094,4201099,4178966521
Lower middle income,2022-06-27,65,33435,1822188385,4599648,4183566169
Lower middle income,2022-06-28,57,20952,1823573470,5767993,4189334162
Lower middle income,2022-06-29,57,27888,1826746850,5247682,4194581844
Lower middle income,2022-06-30,74,35703,1827841015,4828102,4199409946
Lower middle income,2022-07-01,43,31730,1828714965,4042460,4203452406
Lower middle income,2022-07-02,56,35494,1829520427,4132975,4207585381
Lower middle income,2022-07-03,104,29858,1835050281,3613171,4211198552
Lower middle income,2022-07-04,128,41853,1835578322,3587418,4214785970
Lower middle income,2022-07-05,63,24707,1836692888,4803141,4219589111
Lower middle income,2022-07-06,76,32701,1837497540,4610196,4224199307
Lower middle income,2022-07-07,60,36060,1839390158,4768019,4228967326
Lower middle income,2022-07-08,101,36543,1840611449,5240066,4234207392
Lower middle income,2022-07-09,84,38231,1840685779,4249481,4238456873
Lower middle income,2022-07-10,93,49622,1845967564,3874824,4242331697
Lower middle income,2022-07-11,143,50525,1846659896,3478306,4245810003
Lower middle income,2022-07-12,51,25134,1848079044,3123417,4248933420
Lower middle income,2022-07-13,81,34018,1849199342,4013227,4252946647
